par,mus,timbre,fam,att,tech,reg,regn,val,ten,energy,pref,familiar
11,0,103,3,1,1,6,6,0.57277,0.71518,0.910798,0.43349,0.413146
11,0,104,4,3,0,2,2,0.147105,0.5759,0.469484,0.546166,0.344288
11,0,105,4,3,0,3,3,0.550861,0.280125,0.442879,0.270736,0.361502
11,0,106,4,2,0,2,2,0.292645,0.812207,0.176839,0.087637,0.156495
11,0,107,4,2,0,3,3,0.067293,0.942097,0.762128,0.078247,0.661972
11,0,108,4,1,0,2,2,0.618153,0.513302,0.383412,0.444444,0.256651
11,0,109,4,1,0,3,3,0.500782,0.032864,0.683881,0.205008,0.766823
11,0,110,4,1,0,3,3,0.528951,0.450704,0.513302,0.29421,0.103286
11,0,111,4,1,0,4,4,0.589984,0.086072,0.266041,0.524257,0.319249
11,0,112,4,1,0,5,5,0.746479,0.115806,0.2723,0.640063,0.161189
11,0,113,4,2,0,3,3,0.564945,0.516432,0.208138,0.555556,0.691706
11,0,114,4,2,0,4,4,0.70579,0.480438,0.253521,0.644757,0.156495
11,0,115,4,2,0,5,5,0.604069,0.630673,0.522692,0.378717,0.14554
11,0,116,4,3,0,3,3,0.574335,0.098592,0.640063,0.261346,0.737089
11,0,117,4,3,0,4,4,0.687011,0.320814,0.489828,0.255086,0.463224
11,0,118,4,3,0,5,5,0.898279,0.264476,0.666667,0.239437,0.12989
11,0,119,4,5,0,3,3,0.838811,0.258216,0.300469,0.56338,0.27856
11,0,120,4,5,0,4,4,0.945227,0.082942,0.605634,0.697966,0.134585
11,0,121,4,2,0,3,3,0.877934,0.115806,0.730829,0.244131,0.170579
11,0,122,4,2,0,4,4,0.970266,0.065728,0.72457,0.658842,0.538341
11,0,123,4,2,0,5,5,0.979656,0.025039,0.791862,0.651017,0.651017
11,0,124,4,2,0,6,6,0.876369,0.478873,0.757433,0.685446,0.156495
11,0,125,4,2,0,7,6,0.658842,0.85133,0.8482,0.13302,0.128326
11,0,127,4,3,0,6,6,0.985915,0.031299,0.672926,0.901408,0.99061
11,0,128,4,3,0,7,6,0.992175,0.00939,0.733959,0.72144,0.754304
11,0,129,4,2,0,6,6,0.85759,0.740219,1,0.244131,0.14867
11,0,130,4,2,0,7,6,0.923318,0.00313,0.697966,0.780908,0.796557
11,0,131,4,2,0,5,5,0.777778,0.167449,0.8482,0.209703,0.164319
11,0,132,4,2,0,6,6,0.752739,0.241002,0.665102,0.453834,0.233177
11,0,133,4,3,0,4,4,0.835681,0.250391,0.472613,0.508607,0.383412
11,0,134,4,3,0,5,5,0.890454,0.622848,0.882629,0.344288,0.209703
11,0,135,4,3,0,6,6,1,0.035994,0.809077,0.766823,0.820031
11,0,136,4,3,0,6,6,0.85446,0.57277,0.791862,0.449139,0.156495
11,0,137,4,3,0,7,6,0.893584,0.661972,0.799687,0.117371,0.369327
12,0,0,1,3,0,1,1,0.056338,0.751174,0.126761,0.189358,0.341158
12,0,1,1,3,0,2,2,0.507042,0.629108,0.408451,0.370892,0.591549
12,0,2,1,2,0,1,1,0.059468,0.635368,0.370892,0.879499,0.619718
12,0,3,1,2,0,2,2,0.114241,0.624413,0.369327,0.197183,0.635368
12,0,4,1,1,0,1,1,0.104851,0.503912,0.43036,0.187793,0.629108
12,0,5,1,1,0,2,2,0.43662,0.478873,0.2723,0.187793,0.325509
12,0,6,1,2,1,1,1,0.075117,0.710485,0.197183,0.323944,0.549296
12,0,7,1,2,1,2,2,0.086072,0.771518,0.241002,0.211268,0.652582
12,0,8,1,3,0,3,3,0.7277,0.507042,0.552426,0.513302,0.737089
12,0,9,1,3,0,4,4,0.56651,0.492958,0.766823,0.28169,0.674491
12,0,10,1,2,0,3,3,0.363067,0.499218,0.466354,0.276995,0.377152
12,0,11,1,2,0,4,4,0.497653,0.503912,0.532081,0.27543,0.594679
12,0,12,1,1,0,3,3,0.411581,0.42097,0.444444,0.2723,0.380282
12,0,13,1,1,0,4,4,0.56338,0.546166,0.472613,0.305164,0.488263
12,0,14,1,2,1,3,3,0.29421,0.502347,0.492958,0.256651,0.621283
12,0,15,1,2,1,4,4,0.251956,0.455399,0.539906,0.264476,0.41784
12,0,16,1,3,0,1,1,0.183099,0.812207,0.441315,0.754304,0.527387
12,0,17,1,3,0,2,2,0.057903,0.530516,0.500782,0.070423,0.333333
12,0,18,1,2,0,1,1,0.035994,0.629108,0.519562,0.179969,0.189358
12,0,19,1,2,0,2,2,0.068858,0.716745,0.497653,0.050078,0.669797
12,0,20,1,2,1,2,2,0.220657,0.203443,0.092332,0.071987,0.507042
12,0,21,1,3,0,3,3,0.58529,0.497653,0.502347,0.394366,0.685446
12,0,22,1,2,0,3,3,0.208138,0.497653,0.494523,0.342723,0.557121
12,0,23,1,2,1,3,3,0.233177,0.571205,0.43349,0.239437,0.668232
12,0,24,1,3,0,4,4,0.621283,0.422535,0.738654,0.391236,0.876369
12,0,25,1,2,0,4,4,0.669797,0.499218,0.630673,0.241002,0.834116
12,0,26,1,1,0,3,3,0.214397,0.519562,0.370892,0.215962,0.492958
12,0,27,1,1,0,4,4,0.561815,0.56338,0.367762,0.219092,0.758998
12,0,28,1,2,1,4,4,0.402191,0.599374,0.4241,0.192488,0.600939
12,0,29,1,3,0,3,3,0.159624,0.658842,0.505477,0.215962,0.762128
12,0,30,1,3,0,4,4,0.57903,0.388106,0.507042,0.444444,0.813772
12,0,31,1,3,0,5,5,0.56964,0.442879,0.533646,0.259781,0.397496
12,0,32,1,2,0,3,3,0.073552,0.646322,0.519562,0.140845,0.765258
12,0,33,1,2,0,4,4,0.735524,0.395931,0.5759,0.214397,0.758998
12,0,34,1,2,0,5,5,0.522692,0.558685,0.802817,0.189358,0.478873
12,0,35,1,1,0,3,3,0.156495,0.668232,0.608764,0.137715,0.676056
12,0,36,1,1,0,4,4,0.499218,0.496088,0.442879,0.183099,0.687011
12,0,37,1,1,0,5,5,0.513302,0.521127,0.58216,0.280125,0.345853
12,0,38,1,2,1,3,3,0.115806,0.755869,0.358372,0.1518,0.530516
12,0,39,1,2,1,4,4,0.469484,0.552426,0.380282,0.048513,0.370892
12,0,40,1,3,0,4,4,0.491393,0.483568,0.500782,0.075117,0.748044
12,0,41,1,2,0,4,4,0.7277,0.507042,0.674491,0.259781,0.729264
12,0,42,1,1,0,4,4,0.719875,0.489828,0.588419,0.366197,0.629108
12,0,43,1,2,1,4,4,0.169014,0.765258,0.591549,0.106416,0.873239
12,0,44,1,3,0,5,5,0.716745,0.752739,0.945227,0.668232,0.978091
12,0,45,1,3,0,6,6,0.173709,0.902973,0.730829,0.599374,0.386541
12,0,46,1,2,0,5,5,0.787167,0.453834,0.661972,0.303599,0.881064
12,0,47,1,2,0,6,6,0.161189,0.826291,0.873239,0.5759,0.766823
12,0,48,1,1,0,5,5,0.72144,0.561815,0.604069,0.302034,0.644757
12,0,49,1,1,0,6,6,0.147105,0.931142,0.643192,0.658842,0.41784
12,0,50,1,2,1,5,5,0.812207,0.514867,0.748044,0.226917,0.743349
12,0,51,2,2,0,1,1,0.045383,0.777778,0.500782,0.073552,0.197183
12,0,52,2,2,0,2,2,0.100156,0.568075,0.309859,0.730829,0.446009
12,0,53,2,2,0,3,3,0.646322,0.497653,0.594679,0.494523,0.502347
12,0,54,2,2,0,4,4,0.743349,0.4241,0.591549,0.256651,0.624413
12,0,55,2,2,1,2,2,0.089202,0.7277,0.43036,0.128326,0.303599
12,0,56,2,2,1,3,3,0.172144,0.743349,0.225352,0.591549,0.589984
12,0,57,2,2,1,4,4,0.497653,0.7277,0.622848,0.849765,0.494523
12,0,58,2,2,0,2,2,0.122066,0.716745,0.494523,0.179969,0.248826
12,0,59,2,2,0,3,3,0.507042,0.517997,0.416275,0.270736,0.442879
12,0,60,2,2,0,4,4,0.241002,0.704225,0.693271,0.269171,0.694836
12,0,61,2,2,0,5,5,0.809077,0.909233,0.521127,0.320814,0.707355
12,0,62,2,2,0,6,6,0.12989,0.909233,0.784038,0.306729,0.621283
12,0,63,2,2,1,3,3,0.255086,0.431925,0.438185,0.201878,0.497653
12,0,64,2,2,1,4,4,0.380282,0.755869,0.57903,0.522692,0.29421
12,0,65,2,2,1,5,5,0.219092,0.616588,0.386541,0.259781,0.27856
12,0,66,2,2,0,4,4,0.568075,0.583725,0.5759,0.205008,0.762128
12,0,67,2,2,0,5,5,0.259781,0.780908,0.87011,0.463224,0.820031
12,0,68,2,2,1,4,4,0.226917,0.818466,0.624413,0.266041,0.347418
12,0,69,2,2,1,5,5,0.633803,0.586854,0.550861,0.239437,0.471049
12,0,70,2,2,0,4,4,0.632238,0.502347,0.5759,0.266041,0.658842
12,0,71,2,2,0,5,5,0.494523,0.611894,0.591549,0.241002,0.553991
12,0,72,2,2,1,4,4,0.644757,0.489828,0.618153,0.27543,0.43036
12,0,73,2,2,1,5,5,0.56964,0.500782,0.510172,0.225352,0.241002
12,0,74,2,2,0,4,4,0.262911,0.618153,0.438185,0.345853,0.644757
12,0,75,2,2,1,4,4,0.319249,0.613459,0.380282,0.674491,0.505477
12,0,76,2,2,0,5,5,0.608764,0.499218,0.571205,0.550861,0.697966
12,0,77,2,2,0,6,6,0.505477,0.738654,0.776213,0.635368,0.780908
12,0,78,2,2,1,5,5,0.27856,0.651017,0.400626,0.395931,0.217527
12,0,79,2,2,1,6,6,0.187793,0.773083,0.56964,0.159624,0.383412
12,0,80,2,2,0,7,6,0.179969,0.86072,0.588419,0.248826,0.311424
12,0,81,3,1,0,1,1,0.050078,0.888889,0.378717,0.697966,0.624413
12,0,82,3,1,0,2,2,0.300469,0.507042,0.442879,0.450704,0.633803
12,0,83,3,1,0,3,3,0.629108,0.298905,0.361502,0.41784,0.644757
12,0,84,3,1,0,4,4,0.508607,0.4241,0.378717,0.225352,0.788732
12,0,85,3,1,0,5,5,0.652582,0.497653,0.56651,0.41471,0.2723
12,0,86,3,1,0,6,6,0.799687,0.355243,0.685446,0.507042,0.7277
12,0,87,3,1,0,7,6,0.431925,0.497653,0.446009,0.336463,0.431925
12,0,88,3,2,0,2,2,0.156495,0.5759,0.428795,0.690141,0.71831
12,0,89,3,1,1,2,2,0.589984,0.461659,0.460094,0.752739,0.635368
12,0,90,3,2,0,3,3,0.510172,0.496088,0.621283,0.688576,0.716745
12,0,91,3,2,0,4,4,0.217527,0.890454,0.580595,0.209703,0.793427
12,0,92,3,2,1,3,3,0.117371,0.902973,0.58216,0.713615,0.763693
12,0,93,3,2,1,4,4,0.13928,0.907668,0.621283,0.596244,0.704225
12,0,94,3,1,1,3,3,0.758998,0.546166,0.586854,0.499218,0.652582
12,0,95,3,1,1,4,4,0.737089,0.190923,0.599374,0.492958,0.57277
12,0,96,3,2,0,5,5,0.363067,0.666667,0.4241,0.549296,0.771518
12,0,97,3,2,1,5,5,0.261346,0.862285,0.500782,0.467919,0.682316
12,0,98,3,1,1,5,5,0.688576,0.43036,0.583725,0.607199,0.647887
12,0,99,3,2,0,6,6,0.2723,0.7277,0.621283,0.1518,0.4241
12,0,100,3,2,0,7,6,0.082942,0.843505,0.056338,0.126761,0.638498
12,0,101,3,2,1,6,6,0.14867,0.926448,0.787167,0.794992,0.743349
12,0,102,3,2,1,7,6,0.097027,0.873239,0.849765,0.255086,0.223787
12,0,103,3,1,1,6,6,0.691706,0.577465,0.591549,0.813772,0.615023
12,0,104,4,3,0,2,2,0.230047,0.733959,0.735524,0.161189,0.198748
12,0,105,4,3,0,3,3,0.176839,0.608764,0.600939,0.189358,0.899844
12,0,106,4,2,0,2,2,0.097027,0.679186,0.536776,0.615023,0.732394
12,0,107,4,2,0,3,3,0.267606,0.694836,0.502347,0.754304,0.719875
12,0,108,4,1,0,2,2,0.120501,0.644757,0.480438,0.816901,0.768388
12,0,109,4,1,0,3,3,0.120501,0.70266,0.499218,0.72457,0.70579
12,0,110,4,1,0,3,3,0.236307,0.801252,0.43662,0.852895,0.553991
12,0,111,4,1,0,4,4,0.467919,0.539906,0.463224,0.500782,0.485133
12,0,112,4,1,0,5,5,0.661972,0.256651,0.43349,0.787167,0.649452
12,0,113,4,2,0,3,3,0.478873,0.413146,0.508607,0.688576,0.507042
12,0,114,4,2,0,4,4,0.621283,0.500782,0.496088,0.748044,0.723005
12,0,115,4,2,0,5,5,0.589984,0.298905,0.425665,0.746479,0.654147
12,0,116,4,3,0,3,3,0.244131,0.760563,0.588419,0.815336,0.621283
12,0,117,4,3,0,4,4,0.625978,0.328638,0.615023,0.804382,0.58529
12,0,118,4,3,0,5,5,0.591549,0.497653,0.649452,0.58529,0.356808
12,0,119,4,5,0,3,3,0.280125,0.719875,0.250391,0.827856,0.588419
12,0,120,4,5,0,4,4,0.28169,0.594679,0.431925,0.86385,0.358372
12,0,121,4,2,0,3,3,0.378717,0.549296,0.489828,0.824726,0.475743
12,0,122,4,2,0,4,4,0.447574,0.57277,0.597809,0.500782,0.583725
12,0,123,4,2,0,5,5,0.624413,0.327074,0.541471,0.453834,0.71518
12,0,124,4,2,0,6,6,0.425665,0.258216,0.666667,0.57903,0.751174
12,0,125,4,2,0,7,6,0.425665,0.697966,0.737089,0.641628,0.355243
12,0,127,4,3,0,6,6,0.887324,0.230047,0.630673,0.780908,0.757433
12,0,128,4,3,0,7,6,0.974961,0.262911,0.84507,0.86698,0.885759
12,0,129,4,2,0,6,6,0.799687,0.539906,0.71518,0.788732,0.726135
12,0,130,4,2,0,7,6,0.788732,0.496088,0.713615,0.72457,0.799687
12,0,131,4,2,0,5,5,0.735524,0.350548,0.671362,0.937402,0.888889
12,0,132,4,2,0,6,6,0.577465,0.502347,0.588419,0.812207,0.507042
12,0,133,4,3,0,4,4,0.755869,0.497653,0.553991,0.71831,0.719875
12,0,134,4,3,0,5,5,0.849765,0.970266,0.749609,0.768388,0.805947
12,0,135,4,3,0,6,6,0.758998,0.536776,0.550861,0.607199,0.7277
12,0,136,4,3,0,6,6,0.942097,0.256651,0.758998,0.755869,0.763693
12,0,137,4,3,0,7,6,0.763693,0.41471,0.541471,0.729264,0.771518
13,1,0,1,3,0,1,1,0.52,0.309,0.32,0.671,1
13,1,1,1,3,0,2,2,0.453,0.042,0.462,0.822,0.989
13,1,2,1,2,0,1,1,0.28,0.538,0.504,0.518,1
13,1,3,1,2,0,2,2,0.636,0.181,0.312,0.828,0.91
13,1,4,1,1,0,1,1,0.07,0.749,0.221,0.111,1
13,1,5,1,1,0,2,2,0.643,0.351,0.468,0.597,1
13,1,6,1,2,1,1,1,0.202,0.123,0.418,0.652,1
13,1,7,1,2,1,2,2,0.42,0.635,0.154,0.648,0.054
13,1,8,1,3,0,3,3,0.41,0.37,0.333,0.604,0.922
13,1,9,1,3,0,4,4,0.656,0.178,0.7,0.719,1
13,1,10,1,2,0,3,3,1,0.135,1,0.781,1
13,1,11,1,2,0,4,4,0.597,0.26,0.434,0.855,0.925
13,1,12,1,1,0,3,3,0.649,0.347,0.264,0.981,1
13,1,13,1,1,0,4,4,0.711,0.088,0.304,0.925,0.98
13,1,14,1,2,1,3,3,0.321,0.921,0.888,0.693,0.611
13,1,15,1,2,1,4,4,0.362,0.659,0.215,0.526,0.124
13,1,16,1,3,0,1,1,0.324,0.672,0.414,0.636,0
13,1,17,1,3,0,2,2,0.206,0.035,0.379,0.781,1
13,1,18,1,2,0,1,1,0.289,0.826,0.237,0.479,0.819
13,1,19,1,2,0,2,2,0.388,0.633,0.386,0.658,0.796
13,1,20,1,2,1,2,2,0.434,0.904,0.952,1,0.23
13,1,21,1,3,0,3,3,0.69,0.672,0.87,0.457,1
13,1,22,1,2,0,3,3,0.414,0.322,0.447,0.783,0.98
13,1,23,1,2,1,3,3,0.563,0.702,0.392,0.492,1
13,1,24,1,3,0,4,4,0.501,0.566,0.813,0.664,1
13,1,25,1,2,0,4,4,0.629,0.573,0.749,0.379,1
13,1,26,1,1,0,3,3,0.8,0.257,0.91,0.425,1
13,1,27,1,1,0,4,4,0.643,0.512,0.939,0.333,1
13,1,28,1,2,1,4,4,0.354,0.366,0.842,0.916,0
13,1,29,1,3,0,3,3,1,0.701,1,0.395,1
13,1,30,1,3,0,4,4,0.828,0.598,0.708,0.452,1
13,1,31,1,3,0,5,5,0.27,0.688,1,0.285,0.864
13,1,32,1,2,0,3,3,0.515,0.874,0.753,0.156,0.917
13,1,33,1,2,0,4,4,0.781,0.744,0.931,0.456,1
13,1,34,1,2,0,5,5,0.469,0.743,0.868,0.285,0.687
13,1,35,1,1,0,3,3,0.636,0.737,0.836,0.637,1
13,1,36,1,1,0,4,4,0.814,0.876,0.842,0.508,1
13,1,37,1,1,0,5,5,0.327,0.849,0.981,0.948,1
13,1,38,1,2,1,3,3,0.504,0.747,0.653,0.214,0.53
13,1,39,1,2,1,4,4,0.634,0.665,0.456,0.627,0.385
13,1,40,1,3,0,4,4,0.634,0.518,0.74,0.552,1
13,1,41,1,2,0,4,4,0.362,0.441,1,0.433,1
13,1,42,1,1,0,4,4,0.91,0.888,0.81,0.206,1
13,1,43,1,2,1,4,4,0.719,0.456,0.604,0.796,1
13,1,44,1,3,0,5,5,0.929,0.945,1,0.434,1
13,1,45,1,3,0,6,6,0,0.952,1,0,0.871
13,1,46,1,2,0,5,5,0.63,0.547,0.9,0.308,0.91
13,1,47,1,2,0,6,6,0.582,1,1,0,0.468
13,1,48,1,1,0,5,5,0.8,0.58,0.922,0.465,1
13,1,49,1,1,0,6,6,0.248,0.929,0.97,0,0.367
13,1,50,1,2,1,5,5,0.295,1,1,0.054,0.648
13,1,51,2,2,0,1,1,0.321,1,0.563,0.231,0.126
13,1,52,2,2,0,2,2,0.507,0.318,0.079,0.753,1
13,1,53,2,2,0,3,3,0.395,0.248,0.375,0.755,0.632
13,1,54,2,2,0,4,4,0.719,0.181,0.312,0.828,0.89
13,1,55,2,2,1,2,2,0.295,0.826,0.653,0.365,0.835
13,1,56,2,2,1,3,3,0.27,1,1,0.06,0.261
13,1,57,2,2,1,4,4,0.389,0.788,0.418,0.289,0.584
13,1,58,2,2,0,2,2,0.166,0.322,0.289,0.456,0.855
13,1,59,2,2,0,3,3,0.405,0.39,0.675,0.719,1
13,1,60,2,2,0,4,4,0.569,0.077,0.629,0.948,1
13,1,61,2,2,0,5,5,0.716,0.559,0.888,0.354,0.843
13,1,62,2,2,0,6,6,0.523,0.991,1,0.362,0.488
13,1,63,2,2,1,3,3,0.295,0.473,0.447,0.379,0.977
13,1,64,2,2,1,4,4,0.244,0.495,0.289,0.495,0.851
13,1,65,2,2,1,5,5,0.685,0.788,0.875,0.346,1
13,1,66,2,2,0,4,4,0.584,0.858,0.836,0.288,0.961
13,1,67,2,2,0,5,5,0.459,0.914,0.931,0.317,0.843
13,1,68,2,2,1,4,4,0.529,0.881,0.787,0.161,0.832
13,1,69,2,2,1,5,5,0.719,0.994,1,0.198,0.72
13,1,70,2,2,0,4,4,0.501,0.454,0.555,0.645,0.79
13,1,71,2,2,0,5,5,0.362,0.659,0.299,0.322,0.124
13,1,72,2,2,1,4,4,0.46,1,1,0.469,0.884
13,1,73,2,2,1,5,5,0.633,0.396,0.446,0.234,0.788
13,1,74,2,2,0,4,4,0.536,0.406,0.215,0,0.701
13,1,75,2,2,1,4,4,0.539,0.91,0.238,0.518,1
13,1,76,2,2,0,5,5,0.993,0.367,0.637,0.852,0.992
13,1,77,2,2,0,6,6,1,0.492,0.82,0.829,1
13,1,78,2,2,1,5,5,0.607,0.307,0.945,0.202,1
13,1,79,2,2,1,6,6,1,0.791,1,0.703,0.989
13,1,80,2,2,0,7,6,1,0.779,1,0.111,1
13,1,81,3,1,0,1,1,0.624,0.204,0.169,0.796,0.755
13,1,82,3,1,0,2,2,0.661,0.161,0.353,0.735,1
13,1,83,3,1,0,3,3,0.708,0.454,0.678,0.846,1
13,1,84,3,1,0,4,4,0.378,0.411,0.87,0.767,0.706
13,1,85,3,1,0,5,5,0.735,0.615,0.781,0.835,1
13,1,86,3,1,0,6,6,0.828,0.744,0.855,0.42,1
13,1,87,3,1,0,7,6,0.807,0.524,0.957,0.234,1
13,1,88,3,2,0,2,2,0.682,0.007,0.588,1,1
13,1,89,3,1,1,2,2,0.434,0,0.317,1,1
13,1,90,3,2,0,3,3,1,0.757,0.765,1,1
13,1,91,3,2,0,4,4,0.63,0.312,0.784,1,1
13,1,92,3,2,1,3,3,0.439,0.76,0.677,0.868,1
13,1,93,3,2,1,4,4,0.366,0.45,0.72,1,1
13,1,94,3,1,1,3,3,0.624,0.447,0.708,0.843,0.917
13,1,95,3,1,1,4,4,0.52,0.445,0.304,0.716,0.989
13,1,96,3,2,0,5,5,0.679,0.309,0.952,0.852,1
13,1,97,3,2,1,5,5,0.436,0.49,0.896,1,1
13,1,98,3,1,1,5,5,0.874,0.39,0.987,0.865,1
13,1,99,3,2,0,6,6,0.874,0.782,1,0.917,1
13,1,100,3,2,0,7,6,0.942,0.794,1,0.455,0.936
13,1,101,3,2,1,6,6,0.926,0.813,1,0.819,1
13,1,102,3,2,1,7,6,0.973,0.94,1,0.167,0.716
13,1,103,3,1,1,6,6,0.719,0.412,1,0.308,1
13,1,104,4,3,0,2,2,0.437,0.096,0.048,0.891,1
13,1,105,4,3,0,3,3,0.311,0.5,0.629,0.476,1
13,1,106,4,2,0,2,2,0.453,0.296,0.379,0.678,1
13,1,107,4,2,0,3,3,0.523,0,0.915,0.736,1
13,1,108,4,1,0,2,2,0.433,0.367,0.498,0.317,1
13,1,109,4,1,0,3,3,0.433,0.412,0.605,0.322,1
13,1,110,4,1,0,3,3,0.14,0.168,0.382,0.781,0.571
13,1,111,4,1,0,4,4,0.572,0.952,0.584,0.89,0.53
13,1,112,4,1,0,5,5,0.373,0.659,0.787,0.669,0.604
13,1,113,4,2,0,3,3,0.378,0.389,0.695,0.861,0.613
13,1,114,4,2,0,4,4,0.627,0.614,0.63,0.263,0.636
13,1,115,4,2,0,5,5,1,0.454,0.752,0.682,0.767
13,1,116,4,3,0,3,3,0.232,0.444,0.222,0.691,0.459
13,1,117,4,3,0,4,4,0.678,0.307,0.781,0.185,0.873
13,1,118,4,3,0,5,5,0.42,0.203,0.915,0.759,1
13,1,119,4,5,0,3,3,0.69,0.622,0.674,0.857,0.479
13,1,120,4,5,0,4,4,0.684,0.432,0.479,0.977,0.06
13,1,121,4,2,0,3,3,0.636,0.702,0.456,0.948,0.353
13,1,122,4,2,0,4,4,0.578,0.318,0.71,0.755,0.613
13,1,123,4,2,0,5,5,1,0.235,0.874,0.904,0.759
13,1,124,4,2,0,6,6,1,0.374,1,0.759,0.886
13,1,125,4,2,0,7,6,0.684,0.312,1,0.5,1
13,1,127,4,3,0,6,6,1,0.165,0.96,0.778,0.989
13,1,128,4,3,0,7,6,1,0.051,0.701,1,1
13,1,129,4,2,0,6,6,1,0.306,1,1,1
13,1,130,4,2,0,7,6,1,0.544,1,0.917,1
13,1,131,4,2,0,5,5,0.61,0.537,0.543,0.902,0.976
13,1,132,4,2,0,6,6,1,0.178,0.978,0.752,0.945
13,1,133,4,3,0,4,4,0.896,0.323,0.884,0.668,0.99
13,1,134,4,3,0,5,5,1,0.441,1,1,0.707
13,1,135,4,3,0,6,6,1,0.061,0.765,1,0.649
13,1,136,4,3,0,6,6,1,0.355,1,0.54,0.989
13,1,137,4,3,0,7,6,1,0.868,1,0.886,1
14,1,0,1,3,0,1,1,0.347418,0.400626,0.086072,0.832551,0.998435
14,1,1,1,3,0,2,2,0.472613,0.159624,0.378717,0.821596,1
14,1,2,1,2,0,1,1,0.298905,0.435055,0.244131,0.666667,0.920188
14,1,3,1,2,0,2,2,0.528951,0.167449,0.458529,1,1
14,1,4,1,1,0,1,1,0.355243,0.162754,0.222222,0.893584,0.86385
14,1,5,1,1,0,2,2,0.552426,0.100156,0.125196,1,1
14,1,6,1,2,1,1,1,0.273865,0.264476,0.170579,0.805947,1
14,1,7,1,2,1,2,2,0.201878,0.557121,0.081377,0.829421,0.885759
14,1,8,1,3,0,3,3,0.510172,0.208138,0.660407,0.873239,0.992175
14,1,9,1,3,0,4,4,0.643192,0.195618,0.687011,0.8482,0.979656
14,1,10,1,2,0,3,3,0.688576,0.269171,0.147105,0.840376,1
14,1,11,1,2,0,4,4,0.517997,0.547731,0.449139,0.5759,1
14,1,12,1,1,0,3,3,0.599374,0.170579,0.56964,0.741784,0.99687
14,1,13,1,1,0,4,4,0.485133,0.499218,0.517997,0.782473,0.269171
14,1,14,1,2,1,3,3,0.460094,0.41784,0.583725,0.406886,0.564945
14,1,15,1,2,1,4,4,0.474178,0.452269,0.56025,0.384977,0.784038
14,1,16,1,3,0,1,1,0.219092,0.751174,0.112676,0.877934,1
14,1,17,1,3,0,2,2,0.386541,0.256651,0.494523,0.746479,1
14,1,18,1,2,0,1,1,0.309859,0.169014,0.356808,0.480438,1
14,1,19,1,2,0,2,2,0.580595,0.093897,0.306729,0.697966,1
14,1,20,1,2,1,2,2,0.209703,0.41471,0.228482,1,1
14,1,21,1,3,0,3,3,0.494523,0.29734,0.466354,0.773083,1
14,1,22,1,2,0,3,3,0.488263,0.256651,0.588419,0.85759,0.926448
14,1,23,1,2,1,3,3,0.464789,0.600939,0.72144,0.472613,1
14,1,24,1,3,0,4,4,0.644757,0.316119,0.895149,0.749609,0.971831
14,1,25,1,2,0,4,4,0.500782,0.499218,0.500782,0.658842,1
14,1,26,1,1,0,3,3,0.507042,0.312989,0.780908,0.768388,1
14,1,27,1,1,0,4,4,0.497653,0.195618,0.798122,0.70579,1
14,1,28,1,2,1,4,4,0.619718,0.884194,0.699531,0.255086,0.181534
14,1,29,1,3,0,3,3,0.500782,0.621283,0.738654,0.591549,1
14,1,30,1,3,0,4,4,0.485133,0.502347,0.751174,0.741784,1
14,1,31,1,3,0,5,5,0.699531,0.446009,0.805947,0.467919,1
14,1,32,1,2,0,3,3,0.475743,0.200313,0.428795,0.674491,1
14,1,33,1,2,0,4,4,0.480438,0.165884,0.477308,0.655712,1
14,1,34,1,2,0,5,5,0.500782,0.507042,0.622848,0.649452,1
14,1,35,1,1,0,3,3,0.514867,0.499218,0.517997,0.56651,1
14,1,36,1,1,0,4,4,0.397496,0.233177,0.27543,0.538341,1
14,1,37,1,1,0,5,5,0.687011,0.732394,0.760563,0.4241,1
14,1,38,1,2,1,3,3,0.474178,0.317684,0.538341,0.499218,0.99061
14,1,39,1,2,1,4,4,0.29421,0.629108,0.754304,0.408451,1
14,1,40,1,3,0,4,4,0.574335,0.486698,0.589984,0.699531,1
14,1,41,1,2,0,4,4,0.494523,0.483568,0.674491,0.604069,1
14,1,42,1,1,0,4,4,0.632238,0.499218,0.668232,0.685446,0.907668
14,1,43,1,2,1,4,4,0.474178,0.309859,0.762128,0.494523,1
14,1,44,1,3,0,5,5,0.735524,0.400626,0.865415,0.751174,0.907668
14,1,45,1,3,0,6,6,0.438185,0.70579,0.699531,0.233177,0.782473
14,1,46,1,2,0,5,5,0.627543,0.416275,0.807512,0.644757,0.968701
14,1,47,1,2,0,6,6,0.261346,0.820031,0.959311,0.356808,1
14,1,48,1,1,0,5,5,0.784038,0.317684,0.804382,0.577465,1
14,1,49,1,1,0,6,6,0.27856,0.657277,0.838811,0.345853,0.668232
14,1,50,1,2,1,5,5,0.400626,0.525822,0.777778,0.688576,0.86698
14,1,51,2,2,0,1,1,0.28482,0.821596,0.431925,0.741784,1
14,1,52,2,2,0,2,2,0.464789,0.289515,0.591549,0.528951,0.710485
14,1,53,2,2,0,3,3,0.735524,0.444444,0.735524,0.834116,0.995305
14,1,54,2,2,0,4,4,0.502347,0.255086,0.738654,0.447574,0.690141
14,1,55,2,2,1,2,2,0.111111,0.276995,0.456964,0.629108,1
14,1,56,2,2,1,3,3,0.502347,0.233177,0.776213,0.599374,0.374022
14,1,57,2,2,1,4,4,0.242567,0.70266,0.453834,0.322379,0.198748
